objectid,eacode,secter_in_180,lisa_i_secter,lisa_cl_secter,lisa_p_secter,moran_std_secter,moran_lag_secter
2677,10505016,2,.0069061681,not significant,.40900001,.083103359,.083103359
2678,30106067,0,.18519826,not significant,.059999999,-.43034667,-.43034667
2679,30803054,1,.007857969,not significant,.442,-.17362165,-.045259152
2680,20803002,1,.030144479,not significant,.477,-.17362165,-.17362165
2681,30802005,0,.18519826,not significant,.090999998,-.43034667,-.43034667
2682,30602006,1,.030144479,not significant,.40799999,-.17362165,-.17362165
2683,20507041,0,.18519826,not significant,.057999998,-.43034667,-.43034667
2684,30805052,2,.00081053597,not significant,.44800001,.083103359,.009753352
2685,30507005,3,.071862102,not significant,.27000001,.33982837,.21146587
2686,30901164,1,.041287735,not significant,.48899999,-.17362165,-.23780291
2687,30804003,0,.18519826,low-low,.013,-.43034667,-.43034667
2688,10601801,1,.030144479,not significant,.25400001,-.17362165,-.17362165
2689,20610020,0,.18519826,low-low,.015,-.43034667,-.43034667
2690,20701018,1,.039059084,not significant,.47499999,-.17362165,-.22496666
2691,30403064,1,.052430991,not significant,.34900001,-.17362165,-.30198416
2692,20686006,20,20.921387,high-high,.001,4.7041535,4.4474287
2693,31001090,1,.05490727,not significant,.20900001,-.17362165,-.31624666
2694,31101022,,,,,,
2695,20688004,13,7.2569938,high-high,.0020000001,2.9070785,2.4963186
2696,20107014,0,.18519826,low-low,.029999999,-.43034667,-.43034667
2697,20506001,0,.18519826,low-low,.039000001,-.43034667,-.43034667
2698,30508051,0,.1694153,not significant,.071000002,-.43034667,-.39367166
2699,30306075,0,.18519826,not significant,.089000002,-.43034667,-.43034667
2700,30210004,0,.14837134,not significant,.206,-.43034667,-.34477165
2701,20203006,3,.013700471,not significant,.42199999,.33982837,.040315852
2702,20604016,0,.14376797,not significant,.211,-.43034667,-.3340748
2703,31201803,0,.18519826,low-low,.027000001,-.43034667,-.43034667
2704,20404017,1,.030144479,not significant,.42699999,-.17362165,-.17362165
2705,20205004,0,.18519826,low-low,.0099999998,-.43034667,-.43034667
2706,30204007,2,-.003761187,not significant,.42500001,.083103359,-.045259152
2707,30902002,0,.18519826,low-low,.035999998,-.43034667,-.43034667
2708,20606030,0,.16310211,not significant,.18099999,-.43034667,-.37900168
2709,20406031,1,.030144479,not significant,.45300001,-.17362165,-.17362165
2710,30206005,0,.18519826,low-low,.0060000001,-.43034667,-.43034667
2711,31007042,0,.18519826,not significant,.101,-.43034667,-.43034667
2712,30806019,0,.18519826,low-low,.017000001,-.43034667,-.43034667
2713,30711018,0,.18519826,low-low,.028999999,-.43034667,-.43034667
2714,31104016,1,.030144479,not significant,.32100001,-.17362165,-.17362165
2715,10202009,1,.052430991,not significant,.32300001,-.17362165,-.30198416
2716,30304034,1,.021229874,not significant,.40400001,-.17362165,-.12227666
2717,30203041,0,.18519826,low-low,.041999999,-.43034667,-.43034667
2718,30531005,12,6.6614871,high-high,.001,2.6503534,2.5134335
2719,20903033,1,.056888293,not significant,.31600001,-.17362165,-.32765666
2720,30105045,0,.18519826,low-low,.02,-.43034667,-.43034667
2721,30503008,0,.18519826,low-low,.026000001,-.43034667,-.43034667
2722,31201019,1,.030144479,not significant,.34799999,-.17362165,-.17362165
2723,30304047,0,.18519826,low-low,.046,-.43034667,-.43034667
2724,20602804,0,.18519826,not significant,.15700001,-.43034667,-.43034667
2725,20615029,1,.030144479,not significant,.454,-.17362165,-.17362165
2726,10102016,0,.1694153,not significant,.066,-.43034667,-.39367166
2727,20801028,0,.18519826,not significant,.17,-.43034667,-.43034667
2728,20407019,2,.013306581,not significant,.296,.083103359,.16012086
2729,30555001,10,4.5663562,high-high,.001,2.1369035,2.1369035
2730,30306002,1,.039059084,not significant,.46700001,-.17362165,-.22496666
2731,30705005,0,.18519826,low-low,.018999999,-.43034667,-.43034667
2732,20808020,1,.045002155,not significant,.491,-.17362165,-.25919667
2733,30707003,0,.18519826,not significant,.19,-.43034667,-.43034667
2734,20653014,18,17.920616,high-high,.001,4.1907034,4.2762785
2735,30539004,12,6.5707655,high-high,.001,2.6503534,2.4792035
2736,10401033,1,.030144479,not significant,.48500001,-.17362165,-.17362165
2737,20655012,10,4.3469176,high-high,.003,2.1369035,2.0342135
2738,30101055,1,.037573315,not significant,.49399999,-.17362165,-.21640916
2739,20603057,3,.18818535,not significant,.106,.33982837,.55376589
2740,20901016,1,.023776906,not significant,.46599999,-.17362165,-.13694665
2741,30901043,0,.18519826,low-low,.046999998,-.43034667,-.43034667
2742,30501007,1,.049247202,not significant,.32800001,-.17362165,-.28364667
2743,30605019,0,.18519826,low-low,.041000001,-.43034667,-.43034667
2744,20908801,0,.18519826,not significant,.052999999,-.43034667,-.43034667
2745,31006020,1,.039059084,not significant,.48500001,-.17362165,-.22496666
2746,20112016,0,.18519826,low-low,.034000002,-.43034667,-.43034667
2747,30710059,0,.18519826,not significant,.085000001,-.43034667,-.43034667
2748,30104034,0,.18519826,low-low,.001,-.43034667,-.43034667
2749,10501037,0,.18519826,not significant,.057,-.43034667,-.43034667
2750,31201109,0,.18519826,low-low,.035,-.43034667,-.43034667
2751,20203030,0,.18519826,low-low,.026000001,-.43034667,-.43034667
2752,30801057,0,.18519826,not significant,.324,-.43034667,-.43034667
2753,31001047,1,.030144479,not significant,.47999999,-.17362165,-.17362165
2754,31104803,1,.030144479,not significant,.37599999,-.17362165,-.17362165
2755,30107007,0,.18519826,not significant,.167,-.43034667,-.43034667
2756,30120714,1,.030144479,not significant,.45500001,-.17362165,-.17362165
2757,20908017,0,.18519826,low-low,.02,-.43034667,-.43034667
2758,30109005,0,.18519826,not significant,.18000001,-.43034667,-.43034667
2759,30210029,0,.18519826,low-low,.014,-.43034667,-.43034667
2760,20638004,19,19.779621,high-high,.001,4.4474287,4.4474287
2761,30709019,0,.18519826,low-low,.0080000004,-.43034667,-.43034667
2762,20101021,2,.00157249,not significant,.41600001,.083103359,.018922102
2763,30305061,0,.18519826,low-low,.02,-.43034667,-.43034667
2764,30103071,0,.18519826,low-low,.012,-.43034667,-.43034667
2765,20303018,0,.15757807,not significant,.25299999,-.43034667,-.36616543
2766,20702021,0,.18519826,low-low,.0080000004,-.43034667,-.43034667
2767,30102022,1,.041287735,not significant,.39899999,-.17362165,-.23780291
2768,30601004,0,.13784936,not significant,.23899999,-.43034667,-.32032165
2769,30406008,1,.045002155,not significant,.428,-.17362165,-.25919667
2770,20704019,0,.18519826,not significant,.061000001,-.43034667,-.43034667
2771,10509012,0,.18519826,not significant,.15899999,-.43034667,-.43034667
2772,31002005,0,.1360957,not significant,.20100001,-.43034667,-.31624666
2773,20201034,0,.18519826,not significant,.105,-.43034667,-.43034667
2774,20401008,1,.030144479,not significant,.46799999,-.17362165,-.17362165
2775,20603147,0,.18519826,not significant,.105,-.43034667,-.43034667
2776,20803058,0,.18519826,low-low,.003,-.43034667,-.43034667
2777,30901133,0,.18519826,low-low,.003,-.43034667,-.43034667
2778,20602035,1,.030144479,not significant,.47299999,-.17362165,-.17362165
2779,20802009,0,.18519826,low-low,.016000001,-.43034667,-.43034667
2780,30202010,1,.030144479,not significant,.5,-.17362165,-.17362165
2781,30506805,3,.16782878,not significant,.078000002,.33982837,.49386337
2782,30304003,2,.0069061681,not significant,.35600001,.083103359,.083103359
2783,31220714,1,.030144479,not significant,.414,-.17362165,-.17362165
2784,30537005,11,5.7294574,high-high,.003,2.3936284,2.3936284
2785,30206904,0,.16310211,not significant,.155,-.43034667,-.37900168
2786,30301049,0,.096813656,not significant,.491,-.43034667,-.22496666
2787,20803014,0,.18519826,not significant,.052999999,-.43034667,-.43034667
2788,20687011,16,13.640199,high-high,.001,3.6772535,3.7093441
2789,20305034,0,.18519826,not significant,.056000002,-.43034667,-.43034667
2790,20505008,0,.18519826,not significant,.168,-.43034667,-.43034667
2791,30803019,1,.045002155,not significant,.35499999,-.17362165,-.25919667
2792,10310001,0,.03328722,not significant,.484,-.43034667,-.077349775
2793,30603020,0,.18519826,low-low,.027000001,-.43034667,-.43034667
2794,30404007,0,.18519826,not significant,.055,-.43034667,-.43034667
2795,20906034,0,.18519826,low-low,.017999999,-.43034667,-.43034667
2796,30209011,0,.18519826,low-low,.0060000001,-.43034667,-.43034667
2797,20507022,0,.18519826,low-low,.018999999,-.43034667,-.43034667
2798,30805017,1,.030144479,not significant,.45699999,-.17362165,-.17362165
2799,10312015,1,.047973689,not significant,.34799999,-.17362165,-.27631167
2800,20908032,0,.18519826,low-low,.0060000001,-.43034667,-.43034667
2801,10401015,0,.15363233,not significant,.13,-.43034667,-.35699666
2802,30901802,0,.18519826,not significant,.089000002,-.43034667,-.43034667
2803,20403024,0,.18519826,low-low,.012,-.43034667,-.43034667
2804,20204011,3,.11548332,not significant,.205,.33982837,.33982837
2805,30302023,0,.18519826,low-low,.017000001,-.43034667,-.43034667
2806,20674002,18,17.561996,high-high,.001,4.1907034,4.1907034
2807,20405038,0,.18519826,low-low,.021,-.43034667,-.43034667
2808,20804025,0,.18519826,low-low,.034000002,-.43034667,-.43034667
2809,30703008,0,.16678479,not significant,.093999997,-.43034667,-.38755918
2810,20806039,0,.13784936,not significant,.264,-.43034667,-.32032165
2811,31104034,1,.030144479,not significant,.38299999,-.17362165,-.17362165
2812,30540007,10,4.8955145,high-high,.001,2.1369035,2.2909384
2813,30104052,0,.18519826,low-low,.017000001,-.43034667,-.43034667
2814,30542005,11,5.7294574,high-high,.001,2.3936284,2.3936284
2815,20904054,2,-.002237279,not significant,.43099999,.083103359,-.02692165
2816,31202024,0,.18519826,low-low,.034000002,-.43034667,-.43034667
2817,10312901,0,.11614779,not significant,.331,-.43034667,-.26989353
2818,10507013,0,.18519826,low-low,.035999998,-.43034667,-.43034667
2819,30207019,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
2820,30406023,1,.030144479,not significant,.49200001,-.17362165,-.17362165
2821,30403051,1,.030144479,not significant,.38100001,-.17362165,-.17362165
2822,31007023,1,.047973689,not significant,.44100001,-.17362165,-.27631167
2823,31202063,0,.18519826,not significant,.101,-.43034667,-.43034667
2824,20801084,0,.14837134,not significant,.20999999,-.43034667,-.34477165
2825,10204002,0,.18519826,not significant,.061999999,-.43034667,-.43034667
2826,20402056,1,.030144479,not significant,.44299999,-.17362165,-.17362165
2827,30103012,1,.030144479,not significant,.35299999,-.17362165,-.17362165
2828,20803082,0,.18519826,low-low,.022,-.43034667,-.43034667
2829,20903014,1,.030144479,not significant,.493,-.17362165,-.17362165
2830,30305009,0,.18519826,low-low,.026000001,-.43034667,-.43034667
2831,30105010,1,.030144479,not significant,.426,-.17362165,-.17362165
2832,20607053,8,2.8439915,high-high,.0040000002,1.6234534,1.7518159
2833,20905012,1,.056888293,not significant,.338,-.17362165,-.32765666
2834,20679002,15,12.578151,high-high,.001,3.4205284,3.6772535
2835,30306040,0,.17292261,low-low,.024,-.43034667,-.40182167
2836,30551004,11,5.7294574,high-high,.001,2.3936284,2.3936284
2837,30336002,2,.0092766909,not significant,.34099999,.083103359,.11162835
2838,20603113,2,-.0073169721,not significant,.421,.083103359,-.088046655
2839,30901099,0,.18519826,low-low,.026000001,-.43034667,-.43034667
2840,30604026,1,.030144479,not significant,.26199999,-.17362165,-.17362165
2841,31104003,0,.096813656,not significant,.5,-.43034667,-.22496666
2842,20608011,0,.096813656,not significant,.46599999,-.43034667,-.22496666
2843,30402038,2,-.000205402,not significant,.447,.083103359,-.0024716491
2844,10201036,1,.039059084,not significant,.46799999,-.17362165,-.22496666
2845,30801113,1,.05490727,not significant,.182,-.17362165,-.31624666
2846,10203034,0,.18519826,not significant,.17200001,-.43034667,-.43034667
2847,30101020,0,.16310211,not significant,.16599999,-.43034667,-.37900168
2848,20603038,1,.030144479,not significant,.39399999,-.17362165,-.17362165
2849,30902057,0,.18519826,low-low,.024,-.43034667,-.43034667
2850,30901008,0,.18519826,not significant,.094999999,-.43034667,-.43034667
2851,20706001,0,.18519826,not significant,.052000001,-.43034667,-.43034667
2852,30108012,0,.18519826,low-low,.050000001,-.43034667,-.43034667
2853,30201901,0,.17906043,low-low,.001,-.43034667,-.41608417
2854,30709075,1,.059859827,not significant,.21600001,-.17362165,-.34477165
2855,30708026,2,-.000205402,not significant,.42300001,.083103359,-.0024716491
2856,31007013,1,.045002155,not significant,.25600001,-.17362165,-.25919667
2857,30710024,0,.11614779,not significant,.36000001,-.43034667,-.26989353
2858,10502051,0,.18519826,low-low,.012,-.43034667,-.43034667
2859,30102078,0,.18519826,low-low,.027000001,-.43034667,-.43034667
2860,10501002,0,.18519826,not significant,.052999999,-.43034667,-.43034667
2861,10220720,1,.030144479,not significant,.40099999,-.17362165,-.17362165
2862,10420710,1,.022715643,not significant,.44499999,-.17362165,-.13083416
2863,30554002,10,4.5663562,high-high,.001,2.1369035,2.1369035
2864,31201074,1,.030144479,not significant,.49200001,-.17362165,-.17362165
2865,30801038,0,.18519826,not significant,.097000003,-.43034667,-.43034667
2866,31001012,1,.030144479,not significant,.417,-.17362165,-.17362165
2867,20806005,0,.18519826,low-low,.026000001,-.43034667,-.43034667
2868,20520704,1,.030144479,not significant,.403,-.17362165,-.17362165
2869,20664001,19,19.652758,high-high,.001,4.4474287,4.4189034
2870,20637020,19,19.779621,high-high,.001,4.4474287,4.4474287
2871,30307036,3,.093672708,not significant,.26800001,.33982837,.2756471
2872,10205801,0,.18519826,low-low,.044,-.43034667,-.43034667
2873,30534007,12,7.0243735,high-high,.0020000001,2.6503534,2.6503534
2874,20601042,0,.11154442,not significant,.46000001,-.43034667,-.25919667
2875,20614035,2,.028240878,not significant,.21600001,.083103359,.33982837
2876,20703035,1,.030144479,not significant,.42699999,-.17362165,-.17362165
2877,20108003,0,.18519826,low-low,.015,-.43034667,-.43034667
2878,20705033,0,.18519826,low-low,.017000001,-.43034667,-.43034667
2879,20677003,20,21.645992,high-high,.001,4.7041535,4.6014638
2880,30403054,1,.030144479,not significant,.46200001,-.17362165,-.17362165
2881,20110001,0,.18519826,not significant,.29699999,-.43034667,-.43034667
2882,20509004,0,.10233769,not significant,.47400001,-.43034667,-.23780291
2883,10103003,0,.18519826,not significant,.093000002,-.43034667,-.43034667
2884,20402038,0,.12995788,not significant,.35499999,-.43034667,-.30198416
2885,20201015,0,.18519826,not significant,.097999997,-.43034667,-.43034667
2886,30201026,0,.18519826,low-low,.02,-.43034667,-.43034667
2887,10505053,0,.18519826,not significant,.059,-.43034667,-.43034667
2888,10309801,0,.18519826,not significant,.11,-.43034667,-.43034667
2889,20803039,0,.18519826,low-low,.0099999998,-.43034667,-.43034667
2890,30802026,0,.18519826,low-low,.043000001,-.43034667,-.43034667
2891,30203024,0,.18519826,low-low,.035999998,-.43034667,-.43034667
2892,30403014,1,.030144479,not significant,.491,-.17362165,-.17362165
2893,30805073,0,.12995788,not significant,.352,-.43034667,-.30198416
2894,30804024,0,.1694153,not significant,.061999999,-.43034667,-.39367166
2895,20610041,0,.18519826,low-low,.025,-.43034667,-.43034667
2896,31003028,0,.18519826,low-low,.044,-.43034667,-.43034667
2897,30305032,0,.18519826,not significant,.097999997,-.43034667,-.43034667
2898,31020705,1,.030144479,not significant,.41299999,-.17362165,-.17362165
2899,30302079,0,.18519826,low-low,.022,-.43034667,-.43034667
2900,10509001,0,.15363233,not significant,.152,-.43034667,-.35699666
2901,30306801,1,.056888293,not significant,.315,-.17362165,-.32765666
2902,31106008,0,.18519826,low-low,.041000001,-.43034667,-.43034667
2903,10506011,1,.030144479,not significant,.454,-.17362165,-.17362165
2904,30102903,0,.18519826,low-low,.001,-.43034667,-.43034667
2905,30106013,1,.019001223,not significant,.36899999,-.17362165,-.1094404
2906,31007005,0,.18519826,low-low,.011,-.43034667,-.43034667
2907,20609001,0,.18519826,low-low,.030999999,-.43034667,-.43034667
2908,20906015,1,.030144479,not significant,.39399999,-.17362165,-.17362165
2909,30104901,0,.1615238,low-low,.017000001,-.43034667,-.37533417
2910,20505026,0,.18519826,not significant,.16,-.43034667,-.43034667
2911,20611015,12,7.0243735,high-high,.001,2.6503534,2.6503534
2912,30705901,0,.12995788,not significant,.15899999,-.43034667,-.30198416
2913,20205025,1,.030144479,not significant,.36700001,-.17362165,-.17362165
2914,20603004,0,.18519826,not significant,.061000001,-.43034667,-.43034667
2915,20403005,0,.18519826,not significant,.108,-.43034667,-.43034667
2916,20606051,1,.030144479,not significant,.442,-.17362165,-.17362165
